Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2098;27228;1583;32;253;174;122;245;2857;2013;5541;581;10656;11482;160.0;666.0;101.0;64.0;77.0;94.0;51.0
2099;26900;1640;48;277;178;139;367;3128;2059;6313;642;11867;12715;158.0;690.0;73.0;56.0;57.0;69.0;47.0
2100;27232;1592;61;250;176;143;466;2823;2036;6494;630;11819;12649;160.0;670.0;115.0;70.0;84.0;108.0;66.0
2101;27118;1591;45;288;169;121;344;3252;1955;5495;623;11046;11875;159.0;670.0;126.0;85.0;88.0;117.0;52.0
2102;27205;1580;55;258;168;127;421;2914;1943;5768;608;11046;11871;160.0;665.0;101.0;65.0;70.0;95.0;45.0
2103;27280;1600;52;262;157;121;398;2959;1816;5495;592;10668;11502;160.0;674.0;142.0;94.0;105.0;129.0;58.0
2104;27374;1643;45;266;170;124;344;3004;1966;5631;605;10945;11798;161.0;692.0;120.0;79.0;84.0;109.0;62.0
2105;27339;1675;52;250;152;131;398;2823;1758;5949;585;10928;11793;160.0;705.0;87.0;62.0;67.0;79.0;52.0
2106;27481;1637;44;293;178;109;336;3309;2059;4950;624;10654;11504;161.0;689.0;89.0;58.0;66.0;87.0;52.0
2107;27263;1665;51;265;153;141;390;2993;1770;6403;610;11556;12417;160.0;701.0;130.0;84.0;92.0;119.0;55.0
2108;27206;1657;65;263;165;128;497;2970;1909;5813;621;11189;12047;160.0;698.0;159.0;118.0;122.0;150.0;62.0
2109;27492;1663;48;275;141;108;367;3106;1631;4905;572;10009;10870;161.0;700.0;114.0;79.0;78.0;105.0;48.0
2110;27103;1639;48;234;176;130;367;2643;2036;5904;588;10950;11799;159.0;690.0;74.0;43.0;59.0;72.0;49.0
2111;27311;1652;41;269;138;112;314;3038;1596;5086;560;10034;10890;160.0;696.0;108.0;77.0;83.0;99.0;48.0
2112;26888;1657;55;266;152;145;421;3004;1758;6585;618;11768;12624;158.0;698.0;140.0;92.0;103.0;131.0;53.0
2113;27388;1613;54;246;173;120;413;2778;2001;5450;593;10642;11482;161.0;679.0;116.0;80.0;89.0;108.0;52.0
2114;26942;1610;42;231;172;131;321;2609;1990;5949;576;10869;11705;158.0;678.0;122.0;82.0;90.0;113.0;46.0
2115;27471;1654;55;261;171;118;421;2948;1978;5359;605;10706;11563;161.0;696.0;112.0;75.0;83.0;105.0;65.0
2116;26947;1606;49;294;155;97;375;3320;1793;4405;595;9893;10727;158.0;676.0;167.0;121.0;124.0;156.0;63.0
2117;27571;1709;45;275;166;117;344;3106;1920;5313;603;10683;11564;162.0;719.0;69.0;40.0;45.0;63.0;41.0
2118;27058;1697;46;245;177;139;352;2767;2047;6313;607;11479;12352;159.0;714.0;98.0;70.0;73.0;91.0;64.0
2119;27468;1628;51;239;162;129;390;2699;1874;5858;581;10821;11667;161.0;685.0;124.0;87.0;92.0;114.0;49.0
2120;27069;1644;53;246;174;128;405;2778;2013;5813;601;11009;11860;159.0;692.0;140.0;86.0;98.0;127.0;59.0
2121;27500;1633;40;252;130;114;306;2846;1504;5177;536;9833;10682;161.0;688.0;115.0;84.0;88.0;109.0;46.0
2122;27110;1674;54;257;168;136;413;2902;1943;6176;615;11434;12298;159.0;705.0;107.0;72.0;82.0;102.0;60.0
2123;27443;1674;37;272;175;127;283;3072;2024;5768;611;11147;12013;161.0;705.0;115.0;84.0;88.0;108.0;51.0
2124;27355;1701;48;245;164;117;367;2767;1897;5313;574;10344;11220;160.0;716.0;77.0;46.0;50.0;71.0;40.0
2125;27778;1666;44;245;163;130;336;2767;1885;5904;582;10892;11756;163.0;701.0;113.0;74.0;89.0;104.0;53.0
2126;27301;1711;63;258;161;114;482;2914;1862;5177;596;10435;11315;160.0;720.0;154.0;107.0;112.0;142.0;64.0
2127;27511;1626;42;252;160;127;321;2846;1851;5768;581;10786;11632;161.0;685.0;86.0;63.0;65.0;82.0;49.0
2128;27370;1652;56;216;156;134;428;2439;1805;6085;562;10757;11614;161.0;696.0;111.0;76.0;90.0;104.0;61.0
2129;27518;1668;45;264;160;124;344;2981;1851;5631;593;10807;11670;161.0;702.0;83.0;53.0;66.0;78.0;63.0
2130;27261;1610;55;270;186;114;421;3049;2152;5177;625;10799;11637;160.0;678.0;110.0;74.0;77.0;98.0;61.0
2131;27762;1725;50;261;156;116;382;2948;1805;5268;583;10403;11292;163.0;726.0;112.0;73.0;82.0;104.0;46.0
2132;27097;1643;42;248;167;122;321;2801;1932;5541;579;10595;11446;159.0;692.0;74.0;46.0;56.0;71.0;42.0
2133;27875;1695;37;259;164;120;283;2925;1897;5450;580;10555;11432;163.0;714.0;96.0;67.0;72.0;89.0;51.0
2134;26993;1673;48;258;149;105;367;2914;1724;4768;560;9773;10635;158.0;704.0;128.0;95.0;99.0;119.0;48.0
2135;27751;1702;49;220;180;126;375;2485;2082;5722;575;10664;11544;163.0;717.0;121.0;88.0;91.0;111.0;62.0
2136;27062;1601;37;233;154;128;283;2631;1781;5813;552;10508;11341;159.0;674.0;37.0;18.0;26.0;36.0;38.0
2137;27854;1695;62;280;161;122;474;3162;1862;5541;625;11039;11916;163.0;714.0;156.0;105.0;119.0;146.0;63.0
2138;27357;1712;50;248;187;111;382;2801;2163;5041;596;10387;11268;160.0;721.0;98.0;67.0;79.0;95.0;63.0
2139;27641;1691;50;235;165;125;382;2654;1909;5677;575;10622;11496;162.0;712.0;119.0;77.0;89.0;113.0;62.0
2140;27504;1664;49;286;153;111;375;3230;1770;5041;599;10416;11278;161.0;701.0;99.0;63.0;78.0;93.0;60.0
2141;27612;1698;56;257;176;124;428;2902;2036;5631;613;10997;11874;162.0;715.0;88.0;58.0;63.0;84.0;59.0
2142;27316;1643;49;244;154;123;375;2756;1781;5586;570;10498;11350;160.0;692.0;122.0;78.0;87.0;110.0;64.0
2143;27659;1664;53;266;144;123;405;3004;1666;5586;586;10661;11524;162.0;701.0;124.0;90.0;90.0;115.0;49.0
2144;27270;1587;59;222;162;114;451;2507;1874;5177;557;10009;10837;160.0;668.0;161.0;108.0;119.0;147.0;56.0
2145;27570;1704;37;231;166;136;283;2609;1920;6176;570;10988;11867;162.0;717.0;62.0;37.0;46.0;58.0;46.0
2146;27310;1672;36;277;172;125;275;3128;1990;5677;610;11070;11934;160.0;704.0;115.0;78.0;87.0;109.0;56.0
2147;27593;1718;55;258;145;120;421;2914;1677;5450;578;10462;11347;162.0;723.0;101.0;75.0;78.0;94.0;53.0
2148;27454;1658;58;233;184;108;444;2631;2128;4905;583;10108;10967;161.0;698.0;70.0;43.0;51.0;68.0;61.0
2149;27807;1629;41;265;163;148;314;2993;1885;6721;617;11913;12762;163.0;686.0;79.0;50.0;57.0;73.0;49.0
2150;27560;1642;51;251;165;118;390;2835;1909;5359;585;10493;11346;162.0;691.0;96.0;64.0;73.0;88.0;63.0
2151;27688;1671;51;246;167;123;390;2778;1932;5586;587;10686;11551;162.0;703.0;97.0;54.0;69.0;86.0;65.0
2152;27647;1661;57;252;153;118;436;2846;1770;5359;580;10411;11272;162.0;699.0;183.0;127.0;134.0;164.0;68.0
2153;27734;1627;50;282;158;121;382;3185;1828;5495;611;10890;11738;163.0;685.0;64.0;43.0;48.0;59.0;49.0
2154;27666;1680;47;264;167;107;359;2981;1932;4859;585;10131;11000;162.0;707.0;99.0;72.0;72.0;93.0;58.0
2155;27852;1707;48;263;158;114;367;2970;1828;5177;583;10342;11224;163.0;719.0;159.0;105.0;118.0;148.0;54.0
2156;27664;1717;47;276;147;110;359;3117;1700;4996;580;10172;11057;162.0;723.0;139.0;106.0;109.0;131.0;60.0
2157;27672;1690;48;226;157;119;367;2552;1816;5404;550;10139;11012;162.0;711.0;148.0;109.0;114.0;140.0;55.0
2158;27803;1653;57;279;172;144;436;3151;1990;6540;652;12117;12976;163.0;696.0;86.0;53.0;64.0;80.0;74.0
2159;27773;1643;60;246;145;113;459;2778;1677;5132;564;10046;10901;163.0;692.0;96.0;60.0;76.0;94.0;57.0
2160;27904;1788;44;229;152;111;336;2586;1758;5041;536;9721;10638;164.0;753.0;96.0;68.0;75.0;90.0;52.0
2161;27654;1639;51;246;170;129;390;2778;1966;5858;596;10992;11844;162.0;690.0;99.0;72.0;77.0;93.0;58.0
2162;27864;1750;42;240;167;124;321;2710;1932;5631;573;10594;11494;163.0;737.0;94.0;62.0;79.0;93.0;47.0
2163;27579;1666;41;237;153;124;314;2676;1770;5631;555;10391;11254;162.0;701.0;61.0;38.0;46.0;57.0;43.0
2164;27558;1675;34;271;189;105;260;3060;2186;4768;599;10274;11141;162.0;705.0;87.0;55.0;65.0;80.0;57.0
2165;27826;1731;48;251;184;130;367;2835;2128;5904;613;11234;12126;163.0;729.0;124.0;80.0;84.0;113.0;66.0
2166;27699;1663;53;221;189;136;405;2496;2186;6176;599;11263;12125;162.0;700.0;82.0;51.0;59.0;74.0;55.0
2167;27935;1717;48;252;158;113;367;2846;1828;5132;571;10173;11060;164.0;723.0;105.0;76.0;79.0;95.0;57.0
2168;27880;1637;42;229;152;116;321;2586;1758;5268;539;9933;10786;164.0;689.0;139.0;91.0;102.0;127.0;46.0
2169;27899;1740;67;270;145;130;512;3049;1677;5904;612;11142;12039;164.0;733.0;197.0;124.0;141.0;177.0;81.0
2170;27806;1649;46;269;158;124;352;3038;1828;5631;597;10849;11706;163.0;694.0;72.0;49.0;50.0;65.0;56.0
2171;27786;1714;54;247;135;127;413;2789;1562;5768;563;10532;11417;163.0;722.0;126.0;77.0;91.0;115.0;56.0
2172;27866;1781;48;261;177;126;367;2948;2047;5722;612;11084;11997;163.0;750.0;95.0;62.0;70.0;85.0;52.0
2173;27897;1732;53;267;193;134;405;3015;2233;6085;647;11738;12631;164.0;729.0;129.0;90.0;96.0;119.0;71.0
2174;27790;1653;66;292;145;129;505;3298;1677;5858;632;11338;12197;163.0;696.0;180.0;132.0;136.0;170.0;64.0
2175;27861;1706;43;248;153;114;329;2801;1770;5177;558;10077;10958;163.0;718.0;88.0;59.0;61.0;81.0;49.0
2176;27797;1682;51;276;157;108;390;3117;1816;4905;592;10228;11099;163.0;708.0;85.0;49.0;65.0;78.0;46.0
2177;27837;1707;60;253;160;135;459;2857;1851;6131;608;11298;12180;163.0;719.0;107.0;82.0;81.0;102.0;53.0
2178;27883;1711;50;266;175;107;382;3004;2024;4859;598;10269;11153;164.0;720.0;100.0;70.0;80.0;95.0;58.0
2179;27948;1695;51;266;170;118;390;3004;1966;5359;605;10719;11597;164.0;714.0;127.0;91.0;100.0;119.0;63.0
2180;28010;1662;55;254;166;111;421;2868;1920;5041;586;10250;11114;164.0;700.0;159.0;108.0;124.0;153.0;75.0
2181;27824;1723;45;244;174;133;344;2756;2013;6040;596;11153;12041;163.0;725.0;114.0;76.0;87.0;104.0;65.0
2182;28189;1727;48;266;167;138;367;3004;1932;6267;619;11570;12462;165.0;727.0;89.0;60.0;70.0;81.0;44.0
2183;27949;1724;38;235;157;107;291;2654;1816;4859;537;9620;10510;164.0;726.0;67.0;46.0;51.0;65.0;49.0
2184;28206;1711;42;258;161;121;321;2914;1862;5495;582;10592;11477;165.0;720.0;85.0;52.0;61.0;76.0;45.0
2185;27782;1587;45;260;164;122;344;2936;1897;5541;591;10718;11549;163.0;668.0;104.0;66.0;74.0;95.0;45.0
2186;28216;1668;41;257;183;120;314;2902;2117;5450;601;10783;11650;165.0;702.0;106.0;67.0;70.0;98.0;47.0
2187;27788;1650;48;261;159;128;367;2948;1839;5813;596;10967;11825;163.0;695.0;130.0;87.0;97.0;117.0;53.0
2188;28297;1698;47;261;168;117;359;2948;1943;5313;593;10563;11444;166.0;715.0;113.0;83.0;87.0;111.0;49.0
2189;28015;1704;49;227;165;124;375;2564;1909;5631;565;10479;11360;164.0;717.0;121.0;85.0;95.0;111.0;47.0
2190;28496;1794;49;243;164;110;375;2744;1897;4996;566;10012;10934;167.0;755.0;175.0;124.0;127.0;161.0;56.0
2191;28057;1652;48;247;153;115;367;2789;1770;5223;563;10149;11010;165.0;696.0;155.0;108.0;110.0;142.0;57.0
2192;28233;1761;47;237;159;123;359;2676;1839;5586;566;10460;11367;166.0;741.0;134.0;97.0;96.0;122.0;48.0
2193;27987;1744;32;240;140;110;245;2710;1619;4996;522;9570;10468;164.0;734.0;77.0;56.0;59.0;72.0;40.0
2194;28155;1710;57;258;160;132;436;2914;1851;5995;607;11196;12081;165.0;720.0;190.0;140.0;148.0;180.0;63.0
2195;27811;1700;41;246;150;124;314;2778;1735;5631;561;10458;11337;163.0;716.0;70.0;49.0;59.0;65.0;58.0
2196;28017;1649;43;222;172;120;329;2507;1990;5450;557;10276;11134;164.0;694.0;104.0;76.0;81.0;98.0;45.0
2197;27984;1716;49;241;153;134;375;2722;1770;6085;577;10952;11838;164.0;722.0;96.0;63.0;72.0;92.0;65.0
2198;27877;1678;47;224;164;119;359;2530;1897;5404;554;10190;11059;163.0;706.0;78.0;55.0;53.0;70.0;47.0
2199;27874;1666;61;258;143;111;466;2914;1654;5041;573;10075;10939;163.0;701.0;171.0;122.0;122.0;156.0;51.0
2200;27924;1616;45;255;161;136;344;2880;1862;6176;597;11262;12106;164.0;680.0;107.0;75.0;84.0;101.0;53.0
2201;27723;1668;50;253;140;99;382;2857;1619;4496;542;9354;10219;163.0;702.0;125.0;91.0;90.0;114.0;48.0
2202;27780;1576;33;266;175;133;252;3004;2024;6040;607;11320;12147;163.0;664.0;57.0;38.0;41.0;55.0;52.0
2203;27688;1701;56;264;156;121;428;2981;1805;5495;597;10709;11587;162.0;716.0;151.0;115.0;122.0;141.0;60.0
2204;27540;1653;52;256;156;117;398;2891;1805;5313;581;10407;11265;162.0;696.0;112.0;77.0;81.0;101.0;71.0
2205;27715;1700;41;249;161;130;314;2812;1862;5904;581;10892;11771;163.0;716.0;92.0;57.0;62.0;83.0;51.0
2206;27480;1709;47;243;179;129;359;2744;2071;5858;598;11032;11912;161.0;719.0;135.0;89.0;93.0;123.0;60.0
2207;27782;1665;56;229;146;143;428;2586;1689;6494;574;11197;12061;163.0;701.0;141.0;90.0;102.0;131.0;68.0
2208;27353;1685;57;243;188;112;436;2744;2175;5086;600;10441;11310;160.0;709.0;156.0;110.0;117.0;142.0;65.0
2209;27706;1653;51;235;167;133;390;2654;1932;6040;586;11016;11874;162.0;696.0;147.0;103.0;107.0;131.0;59.0
2210;27422;1663;56;277;149;122;428;3128;1724;5541;604;10821;11682;161.0;700.0;159.0;110.0;112.0;146.0;63.0
2211;27740;1676;39;275;171;108;298;3106;1978;4905;593;10287;11156;163.0;706.0;90.0;59.0;62.0;81.0;65.0
2212;27404;1753;51;251;136;128;390;2835;1573;5813;566;10611;11510;161.0;738.0;119.0;80.0;92.0;112.0;64.0
2213;27757;1783;44;247;161;118;336;2789;1862;5359;570;10346;11260;163.0;751.0;170.0;125.0;124.0;155.0;61.0
2214;27309;1625;39;255;163;133;298;2880;1885;6040;590;11103;11947;160.0;684.0;133.0;96.0;100.0;123.0;44.0
2215;27735;1718;50;231;152;139;382;2609;1758;6313;572;11062;11948;163.0;723.0;115.0;77.0;86.0;105.0;65.0
2216;27341;1727;42;264;168;102;321;2981;1943;4632;576;9877;10764;160.0;727.0;126.0;91.0;103.0;118.0;55.0
2217;27619;1713;39;246;171;130;298;2778;1978;5904;586;10958;11841;162.0;721.0;145.0;100.0;109.0;134.0;49.0
2218;27376;1676;47;252;170;126;359;2846;1966;5722;595;10893;11760;161.0;706.0;167.0;115.0;128.0;152.0;68.0
2219;27676;1692;40;267;142;138;306;3015;1643;6267;587;11231;12105;162.0;712.0;111.0;75.0;84.0;108.0;61.0
2220;27575;1728;36;240;157;127;275;2710;1816;5768;560;10569;11458;162.0;727.0;103.0;85.0;81.0;96.0;43.0
2221;27958;1722;50;264;158;119;382;2981;1828;5404;591;10595;11484;164.0;725.0;133.0;89.0;99.0;123.0;53.0
2222;27740;1706;43;267;174;120;329;3015;2013;5450;604;10807;11688;163.0;718.0;125.0;86.0;93.0;115.0;57.0
