Year;x;q(x);l(x);d(x);L(x);T(x);e(x);D(x);M(x);A(x);N(x);a(x);12a(x)
1936;82;0.052680;51728;2725;50366;451678;8.73;8015;6546;0.8167;65339;8.1517;92.32
1936;83;0.059030;49003;2893;47557;401312;8.19;7422;6134;0.8264;57324;7.7230;87.18
1936;84;0.065419;46111;3017;44602;353755;7.67;6827;5705;0.8357;49901;7.3091;82.21
1936;85;0.072668;43094;3132;41528;309153;7.17;6237;5269;0.8447;43074;6.9060;77.37
1936;86;0.080985;39963;3236;38344;267624;6.70;5654;4826;0.8535;36837;6.5153;72.68
1936;87;0.090477;36726;3323;35065;229280;6.24;5079;4378;0.8620;31183;6.1393;68.17
1936;88;0.101159;33403;3379;31714;194215;5.81;4516;3929;0.8700;26104;5.7805;63.87
1936;89;0.112980;30024;3392;28328;162501;5.41;3968;3482;0.8777;21588;5.4408;59.79
1936;90;0.125878;26632;3352;24956;134173;5.04;3440;3044;0.8849;17620;5.1216;55.96
1936;91;0.139792;23280;3254;21653;109217;4.69;2940;2621;0.8916;14180;4.8236;52.38
1936;92;0.154674;20025;3097;18477;87564;4.37;2472;2219;0.8978;11240;4.5472;49.07
1936;93;0.170495;16928;2886;15485;69088;4.08;2043;1845;0.9035;8768;4.2928;46.01
1936;94;0.187236;14042;2629;12727;53603;3.82;1656;1505;0.9087;6726;4.0609;43.23
1936;95;0.203988;11413;2328;10249;40876;3.58;1316;1202;0.9134;5069;3.8527;40.73
1936;96;0.220459;9085;2003;8083;30627;3.37;1024;939;0.9176;3754;3.6661;38.49
1936;97;0.236330;7082;1674;6245;22544;3.18;780;719;0.9213;2730;3.4988;36.49
1936;98;0.251273;5408;1359;4729;16299;3.01;582;539;0.9247;1950;3.3473;34.67
1936;99;0.264954;4049;1073;3513;11570;2.86;426;396;0.9279;1367;3.2072;32.99
1936;100;0.279379;2976;832;2561;8057;2.71;306;285;0.9309;941;3.0718;31.36
1936;101;0.294591;2145;632;1829;5496;2.56;216;201;0.9339;635;2.9412;29.79
1936;102;0.310633;1513;470;1278;3667;2.42;149;139;0.9367;419;2.8151;28.28
1936;103;0.327552;1043;342;872;2389;2.29;100;94;0.9394;270;2.6936;26.82
1936;104;0.345395;701;242;580;1517;2.16;66;62;0.9421;170;2.5764;25.42
1936;105;0.364214;459;167;376;937;2.04;42;40;0.9446;104;2.4636;24.06
1936;106;0.384064;292;112;236;561;1.92;26;25;0.9471;62;2.3550;22.76
1936;107;0.405001;180;73;143;326;1.81;16;15;0.9494;36;2.2505;21.51
1936;108;0.427080;107;46;84;182;1.70;9;9;0.9517;20;2.1500;20.30
1936;109;0.450370;61;28;47;98;1.60;5;5;0.9538;11;2.0534;19.14
1936;110;0.474938;34;16;26;51;1.50;3;3;0.9559;5;1.9606;18.03
1936;111;0.500856;18;9;13;25;1.41;1;1;0.9579;3;1.8716;16.96
1936;112;0.528196;9;5;6;12;1.32;1;1;0.9598;1;1.7863;15.94
1936;113;0.557039;4;2;3;5;1.23;0;0;0.9617;1;1.7049;14.96
1936;114;0.587467;2;1;1;2;1.15;0;0;0.9634;0;1.6280;14.04
1936;115;0.619094;1;0;1;1;1.08;0;0;0.9650;0;1.5574;13.19
1936;116;0.646616;0;0;0;0;1.01;0;0;0.9663;0;1.4970;12.46
1936;117;0.675372;0;0;0;0;0.95;0;0;0.9677;0;1.4387;11.76
1936;118;0.705419;0;0;0;0;0.89;0;0;0.9689;0;1.3825;11.09
1936;119;0.736815;0;0;0;0;0.84;0;0;0.9701;0;1.3283;10.44
1937;0;0.046048;100000;4605;96267;7540462;75.40;100000;22026;0.2203;3468133;34.6813;410.68
1937;1;0.006568;95395;627;95082;7444196;78.04;93250;17525;0.1879;3368133;36.1192;427.93
1937;2;0.002765;94769;262;94638;7349114;77.55;90555;16926;0.1869;3274883;36.1645;428.47
1937;3;0.001769;94507;167;94423;7254476;76.76;88274;16682;0.1890;3184327;36.0730;427.38
1937;4;0.001382;94339;130;94274;7160053;75.90;86137;16529;0.1919;3096053;35.9433;425.82
1937;5;0.001083;94209;102;94158;7065779;75.00;84084;16413;0.1952;3009916;35.7964;424.06
1937;6;0.000970;94107;91;94061;6971621;74.08;82105;16324;0.1988;2925832;35.6353;422.12
1937;7;0.000770;94016;72;93980;6877559;73.15;80181;16246;0.2026;2843727;35.4663;420.10
1937;8;0.000679;93943;64;93911;6783580;72.21;78318;16185;0.2067;2763546;35.2863;417.94
1937;9;0.000588;93880;55;93852;6689668;71.26;76505;16133;0.2109;2685228;35.0987;415.68
1937;10;0.000468;93824;44;93802;6595816;70.30;74741;16089;0.2153;2608723;34.9035;413.34
1937;11;0.000466;93780;44;93759;6502014;69.33;73027;16055;0.2199;2533982;34.6995;410.89
1937;12;0.000472;93737;44;93715;6408255;68.36;71351;16022;0.2246;2460955;34.4906;408.39
1937;13;0.000475;93693;44;93670;6314540;67.40;69714;15989;0.2294;2389604;34.2771;405.82
1937;14;0.000505;93648;47;93624;6220870;66.43;68115;15957;0.2343;2319889;34.0586;403.20
1937;15;0.000629;93601;59;93571;6127246;65.46;66550;15923;0.2393;2251775;33.8361;400.53
1937;16;0.000652;93542;61;93511;6033674;64.50;65012;15882;0.2443;2185225;33.6124;397.85
1937;17;0.000600;93481;56;93453;5940163;63.54;63509;15841;0.2494;2120213;33.3843;395.11
1937;18;0.000645;93425;60;93395;5846710;62.58;62044;15804;0.2547;2056704;33.1490;392.29
1937;19;0.000662;93365;62;93334;5753315;61.62;60610;15764;0.2601;1994659;32.9097;389.42
1937;20;0.000705;93303;66;93270;5659982;60.66;59208;15725;0.2656;1934049;32.6652;386.48
1937;21;0.000675;93237;63;93205;5566712;59.71;57836;15684;0.2712;1874841;32.4164;383.50
1937;22;0.000712;93174;66;93141;5473506;58.75;56498;15646;0.2769;1817005;32.1607;380.43
1937;23;0.000728;93108;68;93074;5380366;57.79;55188;15607;0.2828;1760507;31.9001;377.30
1937;24;0.000734;93040;68;93006;5287292;56.83;53908;15568;0.2888;1705319;31.6338;374.11
1937;25;0.000801;92972;74;92934;5194286;55.87;52657;15529;0.2949;1651411;31.3614;370.84
1937;26;0.000845;92897;79;92858;5101352;54.91;51432;15488;0.3011;1598754;31.0846;367.52
1937;27;0.000862;92819;80;92779;5008494;53.96;50233;15445;0.3075;1547321;30.8026;364.13
1937;28;0.000903;92739;84;92697;4915715;53.01;49062;15403;0.3139;1497088;30.5144;360.67
1937;29;0.000992;92655;92;92609;4823018;52.05;47915;15360;0.3206;1448026;30.2205;357.15
1937;30;0.001022;92563;95;92516;4730409;51.10;46792;15313;0.3273;1400111;29.9223;353.57
1937;31;0.001111;92468;103;92417;4637894;50.16;45693;15266;0.3341;1353319;29.6177;349.91
1937;32;0.001215;92366;112;92309;4545477;49.21;44616;15217;0.3411;1307626;29.3085;346.20
1937;33;0.001260;92253;116;92195;4453167;48.27;43560;15164;0.3481;1263010;28.9948;342.44
1937;34;0.001353;92137;125;92075;4360972;47.33;42527;15110;0.3553;1219451;28.6748;338.60
1937;35;0.001441;92013;133;91946;4268897;46.39;41514;15054;0.3626;1176924;28.3497;334.70
1937;36;0.001550;91880;142;91809;4176951;45.46;40523;14995;0.3700;1135409;28.0191;330.73
1937;37;0.001536;91738;141;91667;4085142;44.53;39550;14934;0.3776;1094887;27.6835;326.70
1937;38;0.001599;91597;146;91523;3993475;43.60;38602;14875;0.3853;1055336;27.3392;322.57
1937;39;0.001675;91450;153;91374;3901952;42.67;37673;14814;0.3932;1016735;26.9882;318.36
1937;40;0.001820;91297;166;91214;3810578;41.74;36765;14753;0.4013;979061;26.6305;314.07
1937;41;0.001943;91131;177;91042;3719365;40.81;35873;14687;0.4094;942297;26.2678;309.71
1937;42;0.002012;90954;183;90862;3628322;39.89;34998;14619;0.4177;906424;25.8993;305.29
1937;43;0.002191;90771;199;90671;3537460;38.97;34142;14550;0.4262;871426;25.5233;300.78
1937;44;0.002329;90572;211;90466;3446789;38.06;33302;14477;0.4347;837284;25.1424;296.21
1937;45;0.002483;90361;224;90249;3356322;37.14;32477;14401;0.4434;803982;24.7554;291.56
1937;46;0.002637;90137;238;90018;3266074;36.23;31668;14322;0.4523;771505;24.3622;286.85
1937;47;0.002875;89899;258;89770;3176056;35.33;30874;14241;0.4612;739837;23.9628;282.05
1937;48;0.003159;89640;283;89499;3086286;34.43;30094;14154;0.4703;708962;23.5586;277.20
1937;49;0.003427;89357;306;89204;2996788;33.54;29324;14061;0.4795;678869;23.1506;272.31
1937;50;0.003788;89051;337;88882;2907583;32.65;28566;13963;0.4888;649545;22.7380;267.36
1937;51;0.004070;88714;361;88533;2818701;31.77;27818;13857;0.4981;620978;22.3225;262.37
1937;52;0.004370;88352;386;88159;2730168;30.90;27082;13746;0.5076;593160;21.9021;257.33
1937;53;0.004699;87966;413;87760;2642009;30.03;26358;13631;0.5171;566078;21.4767;252.22
1937;54;0.005103;87553;447;87330;2554249;29.17;25644;13510;0.5268;539720;21.0466;247.06
1937;55;0.005512;87106;480;86866;2466919;28.32;24940;13382;0.5366;514076;20.6128;241.85
1937;56;0.006046;86626;524;86364;2380053;27.48;24245;13247;0.5464;489136;20.1751;236.60
1937;57;0.006455;86102;556;85824;2293689;26.64;23556;13104;0.5563;464892;19.7355;231.33
1937;58;0.007094;85547;607;85243;2207864;25.81;22878;12955;0.5663;441335;19.2909;225.99
1937;59;0.007638;84940;649;84615;2122621;24.99;22205;12797;0.5763;418458;18.8453;220.64
1937;60;0.008322;84291;701;83940;2038006;24.18;21540;12631;0.5864;396253;18.3963;215.26
1937;61;0.008851;83589;740;83219;1954066;23.38;20880;12456;0.5965;374713;17.9457;209.85
1937;62;0.009644;82850;799;82450;1870847;22.58;20230;12275;0.6068;353833;17.4903;204.38
1937;63;0.010577;82051;868;81617;1788396;21.80;19585;12084;0.6170;333602;17.0338;198.91
1937;64;0.011403;81183;926;80720;1706780;21.02;18942;11882;0.6273;314018;16.5780;193.44
1937;65;0.012333;80257;990;79762;1626060;20.26;18305;11671;0.6376;295076;16.1201;187.94
1937;66;0.013268;79267;1052;78741;1546298;19.51;17673;11450;0.6479;276771;15.6610;182.43
1937;67;0.013929;78215;1089;77671;1467557;18.76;17046;11221;0.6583;259098;15.1998;176.90
1937;68;0.015117;77126;1166;76543;1389886;18.02;16431;10989;0.6688;242052;14.7316;171.28
1937;69;0.016252;75960;1234;75343;1313343;17.29;15819;10746;0.6793;225621;14.2631;165.66
1937;70;0.017251;74726;1289;74081;1238000;16.57;15212;10495;0.6899;209803;13.7923;160.01
1937;71;0.018958;73437;1392;72740;1163919;15.85;14613;10238;0.7006;194591;13.3162;154.29
1937;72;0.019994;72044;1440;71324;1091178;15.15;14014;9967;0.7113;179978;12.8430;148.62
1937;73;0.021682;70604;1531;69838;1019854;14.44;13425;9693;0.7221;165964;12.3625;142.85
1937;74;0.023654;69073;1634;68256;950016;13.75;12838;9409;0.7329;152540;11.8815;137.08
1937;75;0.025916;67439;1748;66565;881760;13.07;12253;9112;0.7437;139701;11.4015;131.32
1937;76;0.028574;65691;1877;64753;815195;12.41;11667;8802;0.7544;127448;10.9238;125.59
1937;77;0.031156;63814;1988;62820;750442;11.76;11079;8476;0.7650;115781;10.4507;119.91
1937;78;0.034852;61826;2155;60749;687622;11.12;10492;8138;0.7756;104702;9.9789;114.25
1937;79;0.038066;59671;2271;58536;626873;10.51;9899;7781;0.7860;94210;9.5171;108.71
1937;80;0.042771;57400;2455;56172;568337;9.90;9308;7413;0.7964;84311;9.0578;103.19
1937;81;0.047019;54945;2583;53653;512165;9.32;8710;7023;0.8064;75003;8.6115;97.84
1937;82;0.052902;52361;2770;50976;458512;8.76;8114;6623;0.8163;66293;8.1707;92.55
1937;83;0.058651;49591;2909;48137;407535;8.22;7512;6203;0.8259;58180;7.7454;87.44
1937;84;0.065015;46683;3035;45165;359398;7.70;6912;5773;0.8352;50668;7.3305;82.47
1937;85;0.072256;43648;3154;42071;314233;7.20;6317;5334;0.8443;43756;6.9264;77.62
1937;86;0.080566;40494;3262;38863;272162;6.72;5729;4887;0.8531;37439;6.5349;72.92
1937;87;0.090038;37231;3352;35555;233300;6.27;5149;4436;0.8615;31710;6.1584;68.40
1937;88;0.100679;33879;3411;32174;197744;5.84;4580;3983;0.8696;26561;5.7991;64.09
1937;89;0.112439;30468;3426;28755;165571;5.43;4026;3532;0.8773;21981;5.4591;60.01
1937;90;0.125259;27042;3387;25349;136815;5.06;3493;3090;0.8844;17954;5.1396;56.18
1937;91;0.139083;23655;3290;22010;111466;4.71;2987;2662;0.8912;14461;4.8412;52.59
1937;92;0.153870;20365;3134;18798;89456;4.39;2514;2256;0.8974;11474;4.5644;49.27
1937;93;0.169597;17232;2922;15770;70658;4.10;2079;1878;0.9031;8960;4.3095;46.21
1937;94;0.186251;14309;2665;12977;54888;3.84;1688;1533;0.9083;6881;4.0770;43.42
1937;95;0.202917;11644;2363;10463;41911;3.60;1343;1226;0.9130;5193;3.8683;40.92
1937;96;0.219302;9281;2035;8264;31448;3.39;1046;959;0.9172;3851;3.6812;38.67
1937;97;0.235092;7246;1703;6394;23185;3.20;798;735;0.9210;2805;3.5134;36.66
1937;98;0.249956;5542;1385;4850;16791;3.03;597;552;0.9244;2006;3.3614;34.84
1937;99;0.263565;4157;1096;3609;11941;2.87;438;406;0.9276;1409;3.2208;33.15
1937;100;0.277916;3061;851;2636;8332;2.72;315;293;0.9306;972;3.0850;31.52
1937;101;0.293050;2211;648;1887;5696;2.58;222;208;0.9336;657;2.9538;29.95
1937;102;0.309011;1563;483;1321;3809;2.44;154;144;0.9364;434;2.8273;28.43
1937;103;0.325844;1080;352;904;2488;2.30;104;97;0.9392;281;2.7053;26.96
1937;104;0.343598;728;250;603;1584;2.18;68;64;0.9418;177;2.5877;25.55
1937;105;0.362324;478;173;391;981;2.05;44;41;0.9444;109;2.4744;24.19
1937;106;0.382076;305;116;247;589;1.93;27;26;0.9468;65;2.3654;22.88
1937;107;0.402905;188;76;150;343;1.82;17;16;0.9492;37;2.2605;21.63
1937;108;0.424877;112;48;89;193;1.71;10;9;0.9514;21;2.1596;20.41
1937;109;0.448055;65;29;50;104;1.61;5;5;0.9536;11;2.0626;19.25
1937;110;0.472505;36;17;27;54;1.51;3;3;0.9557;6;1.9694;18.13
1937;111;0.498298;19;9;14;27;1.42;2;1;0.9577;3;1.8800;17.06
1937;112;0.525509;9;5;7;13;1.33;1;1;0.9597;1;1.7944;16.03
1937;113;0.554215;4;2;3;6;1.24;0;0;0.9615;1;1.7127;15.05
1937;114;0.584498;2;1;1;2;1.16;0;0;0.9632;0;1.6356;14.13
1937;115;0.615825;1;1;1;1;1.08;0;0;0.9648;0;1.5649;13.28
1937;116;0.643212;0;0;0;0;1.02;0;0;0.9662;0;1.5042;12.55
1937;117;0.671828;0;0;0;0;0.96;0;0;0.9675;0;1.4456;11.85
1937;118;0.701729;0;0;0;0;0.90;0;0;0.9688;0;1.3891;11.17
1937;119;0.732973;0;0;0;0;0.84;0;0;0.9700;0;1.3347;10.52
1938;0;0.043694;100000;4369;96440;7588393;75.88;100000;21637;0.2164;3485464;34.8546;412.76
1938;1;0.005323;95631;509;95376;7491952;78.34;93481;17366;0.1858;3385464;36.2157;429.09
1938;2;0.002570;95122;244;94999;7396576;77.76;90892;16879;0.1857;3291984;36.2185;429.12
1938;3;0.001754;94877;166;94794;7301577;76.96;88621;16651;0.1879;3201091;36.1213;427.96
1938;4;0.001317;94711;125;94648;7206783;76.09;86476;16499;0.1908;3112471;35.9923;426.41
1938;5;0.001118;94586;106;94533;7112135;75.19;84421;16387;0.1941;3025995;35.8443;424.63
1938;6;0.000899;94480;85;94438;7017602;74.28;82430;16295;0.1977;2941574;35.6856;422.73
1938;7;0.000752;94395;71;94360;6923164;73.34;80505;16223;0.2015;2859144;35.5153;420.68
1938;8;0.000629;94324;59;94295;6828804;72.40;78635;16164;0.2056;2778639;35.3357;418.53
1938;9;0.000489;94265;46;94242;6734510;71.44;76819;16115;0.2098;2700004;35.1475;416.27
1938;10;0.000462;94219;43;94197;6640268;70.48;75055;16079;0.2142;2623185;34.9500;413.90
1938;11;0.000447;94175;42;94154;6546071;69.51;73334;16045;0.2188;2548129;34.7469;411.46
1938;12;0.000425;94133;40;94113;6451916;68.54;71653;16013;0.2235;2474795;34.5385;408.96
1938;13;0.000431;94093;41;94073;6357803;67.57;70012;15983;0.2283;2403142;34.3245;406.39
1938;14;0.000544;94053;51;94027;6263730;66.60;68409;15953;0.2332;2333129;34.1056;403.77
1938;15;0.000571;94002;54;93975;6169703;65.63;66834;15917;0.2382;2264721;33.8855;401.13
1938;16;0.000546;93948;51;93922;6075728;64.67;65295;15880;0.2432;2197886;33.6611;398.43
1938;17;0.000603;93897;57;93868;5981806;63.71;63792;15845;0.2484;2132592;33.4306;395.67
1938;18;0.000638;93840;60;93810;5887938;62.74;62320;15807;0.2536;2068800;33.1965;392.86
1938;19;0.000686;93780;64;93748;5794127;61.78;60880;15768;0.2590;2006480;32.9580;390.00
1938;20;0.000644;93716;60;93686;5700379;60.83;59470;15728;0.2645;1945600;32.7155;387.09
1938;21;0.000682;93656;64;93624;5606694;59.87;58096;15690;0.2701;1886130;32.4658;384.09
1938;22;0.000695;93592;65;93559;5513070;58.91;56751;15651;0.2758;1828034;32.2115;381.04
1938;23;0.000702;93527;66;93494;5419511;57.95;55436;15613;0.2816;1771283;31.9516;377.92
1938;24;0.000768;93461;72;93425;5326017;56.99;54152;15575;0.2876;1715847;31.6857;374.73
1938;25;0.000805;93389;75;93352;5232592;56.03;52894;15534;0.2937;1661694;31.4156;371.49
1938;26;0.000819;93314;76;93276;5139241;55.07;51663;15493;0.2999;1608801;31.1403;368.18
1938;27;0.000842;93238;78;93198;5045965;54.12;50460;15451;0.3062;1557138;30.8588;364.81
1938;28;0.000919;93159;86;93116;4952767;53.16;49284;15410;0.3127;1506677;30.5712;361.35
1938;29;0.000947;93073;88;93029;4859651;52.21;48132;15365;0.3192;1457393;30.2792;357.85
1938;30;0.001034;92985;96;92937;4766621;51.26;47005;15321;0.3259;1409261;29.9810;354.27
1938;31;0.001122;92889;104;92837;4673684;50.31;45901;15273;0.3327;1362256;29.6783;350.64
1938;32;0.001154;92785;107;92731;4580847;49.37;44818;15223;0.3397;1316356;29.3708;346.95
1938;33;0.001246;92678;115;92620;4488116;48.43;43760;15172;0.3467;1271537;29.0569;343.18
1938;34;0.001333;92562;123;92501;4395496;47.49;42723;15119;0.3539;1227777;28.7380;339.36
1938;35;0.001415;92439;131;92374;4302995;46.55;41707;15063;0.3612;1185054;28.4139;335.47
1938;36;0.001403;92308;129;92243;4210622;45.61;40711;15006;0.3686;1143347;28.0841;331.51
1938;37;0.001450;92179;134;92112;4118378;44.68;39740;14950;0.3762;1102635;27.7460;327.45
1938;38;0.001517;92045;140;91975;4026267;43.74;38791;14894;0.3839;1062895;27.4009;323.31
1938;39;0.001643;91905;151;91830;3934291;42.81;37861;14836;0.3919;1024105;27.0491;319.09
1938;40;0.001752;91754;161;91674;3842461;41.88;36949;14775;0.3999;986244;26.6921;314.81
1938;41;0.001836;91594;168;91510;3750787;40.95;36055;14712;0.4080;949295;26.3291;310.45
1938;42;0.001989;91425;182;91335;3659278;40.02;35180;14647;0.4164;913240;25.9594;306.01
1938;43;0.002097;91244;191;91148;3567943;39.10;34320;14579;0.4248;878060;25.5843;301.51
1938;44;0.002241;91052;204;90950;3476795;38.18;33478;14509;0.4334;843740;25.2026;296.93
1938;45;0.002391;90848;217;90740;3385845;37.27;32652;14435;0.4421;810262;24.8149;292.28
1938;46;0.002613;90631;237;90513;3295105;36.36;31842;14359;0.4509;777609;24.4210;287.55
1938;47;0.002862;90394;259;90265;3204593;35.45;31045;14278;0.4599;745768;24.0225;282.77
1938;48;0.003081;90135;278;89997;3114328;34.55;30260;14191;0.4690;714723;23.6196;277.94
1938;49;0.003412;89858;307;89704;3024331;33.66;29488;14100;0.4781;684463;23.2114;273.04
1938;50;0.003689;89551;330;89386;2934627;32.77;28727;14001;0.4874;654975;22.8000;268.10
1938;51;0.003964;89221;354;89044;2845241;31.89;27978;13898;0.4967;626248;22.3840;263.11
1938;52;0.004289;88867;381;88677;2756197;31.01;27240;13789;0.5062;598271;21.9629;258.05
1938;53;0.004619;88486;409;88282;2667520;30.15;26513;13675;0.5158;571030;21.5374;252.95
1938;54;0.005006;88077;441;87857;2579239;29.28;25798;13555;0.5254;544517;21.1072;247.79
1938;55;0.005494;87636;481;87396;2491382;28.43;25091;13429;0.5352;518719;20.6732;242.58
1938;56;0.005891;87155;513;86898;2403986;27.58;24393;13294;0.5450;493628;20.2369;237.34
1938;57;0.006473;86642;561;86361;2317088;26.74;23704;13154;0.5549;469236;19.7959;232.05
1938;58;0.006921;86081;596;85783;2230727;25.91;23021;13004;0.5649;445532;19.3535;226.74
1938;59;0.007585;85485;648;85161;2144944;25.09;22347;12848;0.5749;422511;18.9065;221.38
1938;60;0.008064;84837;684;84494;2059783;24.28;21679;12682;0.5850;400164;18.4584;216.00
1938;61;0.008780;84152;739;83783;1975289;23.47;21021;12512;0.5952;378484;18.0051;210.56
1938;62;0.009598;83414;801;83013;1891506;22.68;20368;12331;0.6054;357464;17.5503;205.10
1938;63;0.010355;82613;855;82185;1808493;21.89;19719;12140;0.6157;337096;17.0950;199.64
1938;64;0.011188;81757;915;81300;1726307;21.11;19076;11940;0.6259;317377;16.6375;194.15
1938;65;0.012097;80843;978;80354;1645007;20.35;18438;11732;0.6363;298301;16.1782;188.64
1938;66;0.012701;79865;1014;79358;1564654;19.59;17806;11514;0.6466;279862;15.7174;183.11
1938;67;0.013797;78850;1088;78306;1485296;18.84;17184;11293;0.6571;262056;15.2496;177.50
1938;68;0.014839;77762;1154;77186;1406990;18.09;16566;11061;0.6677;244872;14.7813;171.88
1938;69;0.015727;76609;1205;76006;1329804;17.36;15954;10821;0.6783;228306;14.3106;166.23
1938;70;0.017213;75404;1298;74755;1253798;16.63;15350;10575;0.6890;212352;13.8343;160.51
1938;71;0.018180;74106;1347;73432;1179043;15.91;14746;10317;0.6996;197002;13.3595;154.81
1938;72;0.019714;72759;1434;72041;1105611;15.20;14153;10055;0.7105;182256;12.8779;149.03
1938;73;0.021464;71324;1531;70559;1033570;14.49;13562;9782;0.7213;168103;12.3954;143.24
1938;74;0.023327;69793;1628;68979;963011;13.80;12972;9498;0.7322;154542;11.9132;137.46
1938;75;0.025688;68165;1751;67290;894032;13.12;12385;9202;0.7430;141569;11.4309;131.67
1938;76;0.028057;66414;1863;65482;826742;12.45;11795;8891;0.7538;129184;10.9521;125.93
1938;77;0.031371;64551;2025;63538;761260;11.79;11207;8567;0.7645;117389;10.4749;120.20
1938;78;0.034231;62526;2140;61456;697722;11.16;10611;8224;0.7750;106182;10.0068;114.58
1938;79;0.038211;60385;2307;59232;636266;10.54;10017;7869;0.7855;95571;9.5405;108.99
1938;80;0.041957;58078;2437;56860;577034;9.94;9418;7495;0.7958;85554;9.0840;103.51
1938;81;0.047237;55641;2628;54327;520175;9.35;8820;7108;0.8059;76136;8.6322;98.09
1938;82;0.052529;53013;2785;51620;465848;8.79;8214;6701;0.8158;67316;8.1948;92.84
1938;83;0.058244;50228;2925;48765;414227;8.25;7608;6279;0.8253;59101;7.7683;87.72
1938;84;0.064596;47303;3056;45775;365462;7.73;7004;5846;0.8347;51493;7.3522;82.73
1938;85;0.071836;44247;3179;42658;319687;7.23;6404;5404;0.8438;44490;6.9471;77.87
1938;86;0.080143;41069;3291;39423;277029;6.75;5810;4954;0.8526;38086;6.5547;73.16
1938;87;0.089596;37777;3385;36085;237607;6.29;5225;4499;0.8611;32275;6.1776;68.63
1938;88;0.100197;34393;3446;32670;201522;5.86;4650;4041;0.8692;27051;5.8179;64.32
1938;89;0.111895;30946;3463;29215;168852;5.46;4090;3586;0.8768;22401;5.4776;60.23
1938;90;0.124636;27484;3425;25771;139637;5.08;3550;3139;0.8840;18312;5.1577;56.39
1938;91;0.138370;24058;3329;22394;113866;4.73;3038;2706;0.8908;14761;4.8589;52.81
1938;92;0.153064;20729;3173;19143;91472;4.41;2559;2295;0.8970;11723;4.5816;49.48
1938;93;0.168699;17556;2962;16076;72329;4.12;2118;1912;0.9027;9164;4.3262;46.41
1938;94;0.185268;14595;2704;13243;56254;3.85;1721;1563;0.9080;7046;4.0932;43.62
1938;95;0.201848;11891;2400;10691;43011;3.62;1371;1251;0.9127;5325;3.8839;41.11
1938;96;0.218150;9491;2070;8455;32321;3.41;1070;981;0.9169;3954;3.6964;38.86
1938;97;0.233858;7420;1735;6553;23865;3.22;817;753;0.9207;2884;3.5280;36.84
1938;98;0.248647;5685;1414;4978;17313;3.05;612;566;0.9241;2067;3.3756;35.01
1938;99;0.262185;4271;1120;3711;12334;2.89;450;417;0.9273;1454;3.2345;33.31
1938;100;0.276463;3152;871;2716;8623;2.74;324;302;0.9303;1005;3.0981;31.68
1938;101;0.291520;2280;665;1948;5907;2.59;229;214;0.9333;680;2.9665;30.10
1938;102;0.307400;1616;497;1367;3959;2.45;159;149;0.9362;451;2.8395;28.57
1938;103;0.324149;1119;363;938;2592;2.32;108;101;0.9389;292;2.7170;27.10
1938;104;0.341815;756;258;627;1654;2.19;71;67;0.9416;185;2.5990;25.69
1938;105;0.360449;498;179;408;1027;2.06;46;43;0.9441;114;2.4853;24.32
1938;106;0.380099;318;121;258;619;1.95;29;27;0.9466;68;2.3758;23.01
1938;107;0.400827;197;79;158;362;1.83;17;16;0.9490;39;2.2705;21.75
1938;108;0.422693;118;50;93;204;1.72;10;10;0.9512;22;2.1691;20.53
1938;109;0.445760;68;30;53;111;1.62;6;5;0.9534;12;2.0718;19.36
1938;110;0.470093;38;18;29;57;1.52;3;3;0.9555;6;1.9782;18.24
1938;111;0.495763;20;10;15;29;1.42;2;2;0.9575;3;1.8885;17.16
1938;112;0.522844;10;5;7;13;1.33;1;1;0.9595;1;1.8025;16.13
1938;113;0.551414;5;3;3;6;1.25;0;0;0.9613;1;1.7205;15.15
1938;114;0.581554;2;1;2;3;1.17;0;0;0.9631;0;1.6432;14.22
1938;115;0.612582;1;1;1;1;1.09;0;0;0.9646;0;1.5724;13.37
1938;116;0.639836;0;0;0;0;1.03;0;0;0.9660;0;1.5114;12.64
1938;117;0.668313;0;0;0;0;0.97;0;0;0.9673;0;1.4526;11.93
1938;118;0.698069;0;0;0;0;0.91;0;0;0.9686;0;1.3958;11.25
1938;119;0.729162;0;0;0;0;0.85;0;0;0.9698;0;1.3411;10.59
1939;0;0.040645;100000;4064;96673;7634727;76.35;100000;21258;0.2126;3502311;35.0231;414.78
1939;1;0.005001;95936;480;95696;7538054;78.57;93779;17285;0.1843;3402311;36.2802;429.86
1939;2;0.002420;95456;231;95340;7442359;77.97;91212;16826;0.1845;3308532;36.2731;429.78
1939;3;0.001610;95225;153;95148;7347018;77.15;88945;16611;0.1868;3217321;36.1719;428.56
1939;4;0.001305;95071;124;95009;7251870;76.28;86806;16471;0.1897;3128375;36.0389;426.97
1939;5;0.001072;94947;102;94896;7156861;75.38;84743;16360;0.1931;3041570;35.8916;425.20
1939;6;0.000858;94846;81;94805;7061964;74.46;82749;16271;0.1966;2956827;35.7324;423.29
1939;7;0.000687;94764;65;94732;6967159;73.52;80819;16202;0.2005;2874077;35.5618;421.24
1939;8;0.000528;94699;50;94674;6872428;72.57;78948;16147;0.2045;2793258;35.3810;419.07
1939;9;0.000479;94649;45;94627;6777754;71.61;77132;16107;0.2088;2714310;35.1903;416.78
1939;10;0.000443;94604;42;94583;6683127;70.64;75362;16071;0.2132;2637178;34.9935;414.42
1939;11;0.000401;94562;38;94543;6588544;69.67;73635;16038;0.2178;2561816;34.7907;411.99
